index,file,full_path,type,name,start_line,end_line,line_count,class_list,class_count,namespace,class_properties,functions,function_count,class,full_name,security,static,override,return_type,inputs
1345,CountTheDigitTest.cs,.\cs_code\Demo.LearnByDoing-5afb7d3fae028348316b4ede0c8d969d9c1fe84c\Demo.LearnByDoing.Tests\CodeWars\Kyu7\CountTheDigitTest.cs,function,NbDig,,,,,,Demo.LearnByDoing.Tests.CodeWars.Kyu7,,,,CountDig,"public static int NbDig(int n, int d)",public,True,False,int,"['int n', 'int d']"
1346,DisemvowelTrollsTest.cs,.\cs_code\Demo.LearnByDoing-5afb7d3fae028348316b4ede0c8d969d9c1fe84c\Demo.LearnByDoing.Tests\CodeWars\Kyu7\DisemvowelTrollsTest.cs,namespace,Demo.LearnByDoing.Tests.CodeWars.Kyu7,5.0,29.0,24.0,"['public class DisemvowelTrollsTest : BaseTest', 'public partial class Kata']",2.0,,,,,,,,,,,
1347,DisemvowelTrollsTest.cs,.\cs_code\Demo.LearnByDoing-5afb7d3fae028348316b4ede0c8d969d9c1fe84c\Demo.LearnByDoing.Tests\CodeWars\Kyu7\DisemvowelTrollsTest.cs,class,BaseTest,7.0,29.0,22.0,,,Demo.LearnByDoing.Tests.CodeWars.Kyu7,"['public', 'class', 'DisemvowelTrollsTest', ':', 'BaseTest']","['public DisemvowelTrollsTest(ITestOutputHelper output) : base(output)', 'public void ShouldRemoveAllVowels()', 'public static string Disemvowel(string input)']",3.0,,,,,,,
1348,DisemvowelTrollsTest.cs,.\cs_code\Demo.LearnByDoing-5afb7d3fae028348316b4ede0c8d969d9c1fe84c\Demo.LearnByDoing.Tests\CodeWars\Kyu7\DisemvowelTrollsTest.cs,function,base,,,,,,Demo.LearnByDoing.Tests.CodeWars.Kyu7,,,,BaseTest,public DisemvowelTrollsTest(ITestOutputHelper output) : base(output),public,False,False,void,['ITestOutputHelper output) : base(output']
1349,DisemvowelTrollsTest.cs,.\cs_code\Demo.LearnByDoing-5afb7d3fae028348316b4ede0c8d969d9c1fe84c\Demo.LearnByDoing.Tests\CodeWars\Kyu7\DisemvowelTrollsTest.cs,function,ShouldRemoveAllVowels,,,,,,Demo.LearnByDoing.Tests.CodeWars.Kyu7,,,,BaseTest,public void ShouldRemoveAllVowels(),public,False,False,void,['']
1350,DisemvowelTrollsTest.cs,.\cs_code\Demo.LearnByDoing-5afb7d3fae028348316b4ede0c8d969d9c1fe84c\Demo.LearnByDoing.Tests\CodeWars\Kyu7\DisemvowelTrollsTest.cs,function,Disemvowel,,,,,,Demo.LearnByDoing.Tests.CodeWars.Kyu7,,,,BaseTest,public static string Disemvowel(string input),public,True,False,string,['string input']
1351,FactorialFactoryTest.cs,.\cs_code\Demo.LearnByDoing-5afb7d3fae028348316b4ede0c8d969d9c1fe84c\Demo.LearnByDoing.Tests\CodeWars\Kyu7\FactorialFactoryTest.cs,namespace,Demo.LearnByDoing.Tests.CodeWars.Kyu7,3.0,43.0,40.0,"['public class FactorialFactoryTest', 'public partial class Kata']",2.0,,,,,,,,,,,
1352,FactorialFactoryTest.cs,.\cs_code\Demo.LearnByDoing-5afb7d3fae028348316b4ede0c8d969d9c1fe84c\Demo.LearnByDoing.Tests\CodeWars\Kyu7\FactorialFactoryTest.cs,class,FactorialFactoryTest,8.0,25.0,17.0,,,Demo.LearnByDoing.Tests.CodeWars.Kyu7,"['public', 'class', 'FactorialFactoryTest']","['public void Test1()', 'public void TestNegativeNumbers()']",2.0,,,,,,,
1353,FactorialFactoryTest.cs,.\cs_code\Demo.LearnByDoing-5afb7d3fae028348316b4ede0c8d969d9c1fe84c\Demo.LearnByDoing.Tests\CodeWars\Kyu7\FactorialFactoryTest.cs,function,Test1,,,,,,Demo.LearnByDoing.Tests.CodeWars.Kyu7,,,,FactorialFactoryTest,public void Test1(),public,False,False,void,['']
1354,FactorialFactoryTest.cs,.\cs_code\Demo.LearnByDoing-5afb7d3fae028348316b4ede0c8d969d9c1fe84c\Demo.LearnByDoing.Tests\CodeWars\Kyu7\FactorialFactoryTest.cs,function,TestNegativeNumbers,,,,,,Demo.LearnByDoing.Tests.CodeWars.Kyu7,,,,FactorialFactoryTest,public void TestNegativeNumbers(),public,False,False,void,['']
1355,FindTheDuplicatedNumberInAConsecutiveUnsortedListTest.cs,.\cs_code\Demo.LearnByDoing-5afb7d3fae028348316b4ede0c8d969d9c1fe84c\Demo.LearnByDoing.Tests\CodeWars\Kyu7\FindTheDuplicatedNumberInAConsecutiveUnsortedListTest.cs,namespace,Demo.LearnByDoing.Tests.CodeWars.Kyu7,5.0,56.0,51.0,"['public class FindTheDuplicatedNumberInAConsecutiveUnsortedListTest', 'public partial class Kata']",2.0,,,,,,,,,,,
1356,FindTheDuplicatedNumberInAConsecutiveUnsortedListTest.cs,.\cs_code\Demo.LearnByDoing-5afb7d3fae028348316b4ede0c8d969d9c1fe84c\Demo.LearnByDoing.Tests\CodeWars\Kyu7\FindTheDuplicatedNumberInAConsecutiveUnsortedListTest.cs,class,FindTheDuplicatedNumberInAConsecutiveUnsortedListTest,11.0,27.0,16.0,,,Demo.LearnByDoing.Tests.CodeWars.Kyu7,"['public', 'class', 'FindTheDuplicatedNumberInAConsecutiveUnsortedListTest']",[],0.0,,,,,,,
1357,FindTheStrayNumberTest.cs,.\cs_code\Demo.LearnByDoing-5afb7d3fae028348316b4ede0c8d969d9c1fe84c\Demo.LearnByDoing.Tests\CodeWars\Kyu7\FindTheStrayNumberTest.cs,namespace,Demo.LearnByDoing.Tests.CodeWars.Kyu7,5.0,34.0,29.0,"['public class FindTheStrayNumberTest : BaseTest', 'class Solution']",2.0,,,,,,,,,,,
1358,FindTheStrayNumberTest.cs,.\cs_code\Demo.LearnByDoing-5afb7d3fae028348316b4ede0c8d969d9c1fe84c\Demo.LearnByDoing.Tests\CodeWars\Kyu7\FindTheStrayNumberTest.cs,class,BaseTest,10.0,22.0,12.0,,,Demo.LearnByDoing.Tests.CodeWars.Kyu7,"['public', 'class', 'FindTheStrayNumberTest', ':', 'BaseTest']","['public FindTheStrayNumberTest(ITestOutputHelper output) : base(output)', 'public void SimpleArray1()']",2.0,,,,,,,
1359,FindTheStrayNumberTest.cs,.\cs_code\Demo.LearnByDoing-5afb7d3fae028348316b4ede0c8d969d9c1fe84c\Demo.LearnByDoing.Tests\CodeWars\Kyu7\FindTheStrayNumberTest.cs,function,base,,,,,,Demo.LearnByDoing.Tests.CodeWars.Kyu7,,,,BaseTest,public FindTheStrayNumberTest(ITestOutputHelper output) : base(output),public,False,False,void,['ITestOutputHelper output) : base(output']
1360,FindTheStrayNumberTest.cs,.\cs_code\Demo.LearnByDoing-5afb7d3fae028348316b4ede0c8d969d9c1fe84c\Demo.LearnByDoing.Tests\CodeWars\Kyu7\FindTheStrayNumberTest.cs,function,SimpleArray1,,,,,,Demo.LearnByDoing.Tests.CodeWars.Kyu7,,,,BaseTest,public void SimpleArray1(),public,False,False,void,['']
1361,FindTheVowelsTest.cs,.\cs_code\Demo.LearnByDoing-5afb7d3fae028348316b4ede0c8d969d9c1fe84c\Demo.LearnByDoing.Tests\CodeWars\Kyu7\FindTheVowelsTest.cs,namespace,Demo.LearnByDoing.Tests.CodeWars.Kyu7,4.0,34.0,30.0,"['public class FindTheVowelsTest', 'public partial class Kata']",2.0,,,,,,,,,,,
1362,FindTheVowelsTest.cs,.\cs_code\Demo.LearnByDoing-5afb7d3fae028348316b4ede0c8d969d9c1fe84c\Demo.LearnByDoing.Tests\CodeWars\Kyu7\FindTheVowelsTest.cs,class,FindTheVowelsTest,9.0,21.0,12.0,,,Demo.LearnByDoing.Tests.CodeWars.Kyu7,"['public', 'class', 'FindTheVowelsTest']",['public void FixedTest()'],1.0,,,,,,,
1363,FindTheVowelsTest.cs,.\cs_code\Demo.LearnByDoing-5afb7d3fae028348316b4ede0c8d969d9c1fe84c\Demo.LearnByDoing.Tests\CodeWars\Kyu7\FindTheVowelsTest.cs,function,FixedTest,,,,,,Demo.LearnByDoing.Tests.CodeWars.Kyu7,,,,FindTheVowelsTest,public void FixedTest(),public,False,False,void,['']
1364,FriendOrFoeTest.cs,.\cs_code\Demo.LearnByDoing-5afb7d3fae028348316b4ede0c8d969d9c1fe84c\Demo.LearnByDoing.Tests\CodeWars\Kyu7\FriendOrFoeTest.cs,namespace,Demo.LearnByDoing.Tests.CodeWars.Kyu7,4.0,28.0,24.0,"['public class FriendOrFoeTest', 'public partial class Kata']",2.0,,,,,,,,,,,
1365,FriendOrFoeTest.cs,.\cs_code\Demo.LearnByDoing-5afb7d3fae028348316b4ede0c8d969d9c1fe84c\Demo.LearnByDoing.Tests\CodeWars\Kyu7\FriendOrFoeTest.cs,class,FriendOrFoeTest,9.0,19.0,10.0,,,Demo.LearnByDoing.Tests.CodeWars.Kyu7,"['public', 'class', 'FriendOrFoeTest']",['public void Test1()'],1.0,,,,,,,
1366,FriendOrFoeTest.cs,.\cs_code\Demo.LearnByDoing-5afb7d3fae028348316b4ede0c8d969d9c1fe84c\Demo.LearnByDoing.Tests\CodeWars\Kyu7\FriendOrFoeTest.cs,function,Test1,,,,,,Demo.LearnByDoing.Tests.CodeWars.Kyu7,,,,FriendOrFoeTest,public void Test1(),public,False,False,void,['']
1367,GaussNeedsHelpTest.cs,.\cs_code\Demo.LearnByDoing-5afb7d3fae028348316b4ede0c8d969d9c1fe84c\Demo.LearnByDoing.Tests\CodeWars\Kyu7\GaussNeedsHelpTest.cs,namespace,Demo.LearnByDoing.Tests.CodeWars.Kyu7,9.0,49.0,40.0,"['public class GaussNeedsHelpTest : BaseTest', 'public partial class Kata']",2.0,,,,,,,,,,,
1368,GaussNeedsHelpTest.cs,.\cs_code\Demo.LearnByDoing-5afb7d3fae028348316b4ede0c8d969d9c1fe84c\Demo.LearnByDoing.Tests\CodeWars\Kyu7\GaussNeedsHelpTest.cs,class,BaseTest,14.0,30.0,16.0,,,Demo.LearnByDoing.Tests.CodeWars.Kyu7,"['public', 'class', 'GaussNeedsHelpTest', ':', 'BaseTest']","['public GaussNeedsHelpTest(ITestOutputHelper output) : base(output)', 'public void TestSampleData(long input, long? expected)']",2.0,,,,,,,
1369,GaussNeedsHelpTest.cs,.\cs_code\Demo.LearnByDoing-5afb7d3fae028348316b4ede0c8d969d9c1fe84c\Demo.LearnByDoing.Tests\CodeWars\Kyu7\GaussNeedsHelpTest.cs,function,base,,,,,,Demo.LearnByDoing.Tests.CodeWars.Kyu7,,,,BaseTest,public GaussNeedsHelpTest(ITestOutputHelper output) : base(output),public,False,False,void,['ITestOutputHelper output) : base(output']
1370,GaussNeedsHelpTest.cs,.\cs_code\Demo.LearnByDoing-5afb7d3fae028348316b4ede0c8d969d9c1fe84c\Demo.LearnByDoing.Tests\CodeWars\Kyu7\GaussNeedsHelpTest.cs,function,TestSampleData,,,,,,Demo.LearnByDoing.Tests.CodeWars.Kyu7,,,,BaseTest,"public void TestSampleData(long input, long? expected)",public,False,False,void,"['long input', 'long? expected']"
1371,GetTheMiddleCharacterTest.cs,.\cs_code\Demo.LearnByDoing-5afb7d3fae028348316b4ede0c8d969d9c1fe84c\Demo.LearnByDoing.Tests\CodeWars\Kyu7\GetTheMiddleCharacterTest.cs,namespace,Demo.LearnByDoing.Tests.CodeWars.Kyu7,4.0,41.0,37.0,"['public class GetTheMiddleCharacterTest : BaseTest', 'public partial class Kata']",2.0,,,,,,,,,,,
1372,GetTheMiddleCharacterTest.cs,.\cs_code\Demo.LearnByDoing-5afb7d3fae028348316b4ede0c8d969d9c1fe84c\Demo.LearnByDoing.Tests\CodeWars\Kyu7\GetTheMiddleCharacterTest.cs,class,BaseTest,9.0,24.0,15.0,,,Demo.LearnByDoing.Tests.CodeWars.Kyu7,"['public', 'class', 'GetTheMiddleCharacterTest', ':', 'BaseTest']","['public GetTheMiddleCharacterTest(ITestOutputHelper output) : base(output)', 'public void GenericTests()']",2.0,,,,,,,
1373,GetTheMiddleCharacterTest.cs,.\cs_code\Demo.LearnByDoing-5afb7d3fae028348316b4ede0c8d969d9c1fe84c\Demo.LearnByDoing.Tests\CodeWars\Kyu7\GetTheMiddleCharacterTest.cs,function,base,,,,,,Demo.LearnByDoing.Tests.CodeWars.Kyu7,,,,BaseTest,public GetTheMiddleCharacterTest(ITestOutputHelper output) : base(output),public,False,False,void,['ITestOutputHelper output) : base(output']
1374,GetTheMiddleCharacterTest.cs,.\cs_code\Demo.LearnByDoing-5afb7d3fae028348316b4ede0c8d969d9c1fe84c\Demo.LearnByDoing.Tests\CodeWars\Kyu7\GetTheMiddleCharacterTest.cs,function,GenericTests,,,,,,Demo.LearnByDoing.Tests.CodeWars.Kyu7,,,,BaseTest,public void GenericTests(),public,False,False,void,['']
1375,GreatestCommonDivisorTest.cs,.\cs_code\Demo.LearnByDoing-5afb7d3fae028348316b4ede0c8d969d9c1fe84c\Demo.LearnByDoing.Tests\CodeWars\Kyu7\GreatestCommonDivisorTest.cs,namespace,Demo.LearnByDoing.Tests.CodeWars.Kyu7,3.0,35.0,32.0,"['public class GreatestCommonDivisorTest', 'public partial class Kata']",2.0,,,,,,,,,,,
1376,GreatestCommonDivisorTest.cs,.\cs_code\Demo.LearnByDoing-5afb7d3fae028348316b4ede0c8d969d9c1fe84c\Demo.LearnByDoing.Tests\CodeWars\Kyu7\GreatestCommonDivisorTest.cs,class,GreatestCommonDivisorTest,8.0,24.0,16.0,,,Demo.LearnByDoing.Tests.CodeWars.Kyu7,"['public', 'class', 'GreatestCommonDivisorTest']","['public void Test(int expected, int a, int b)', 'public static IEnumerable<object[]> GetTestCases()']",2.0,,,,,,,
1377,GreatestCommonDivisorTest.cs,.\cs_code\Demo.LearnByDoing-5afb7d3fae028348316b4ede0c8d969d9c1fe84c\Demo.LearnByDoing.Tests\CodeWars\Kyu7\GreatestCommonDivisorTest.cs,function,Test,,,,,,Demo.LearnByDoing.Tests.CodeWars.Kyu7,,,,GreatestCommonDivisorTest,"public void Test(int expected, int a, int b)",public,False,False,void,"['int expected', 'int a', 'int b']"
1378,GreatestCommonDivisorTest.cs,.\cs_code\Demo.LearnByDoing-5afb7d3fae028348316b4ede0c8d969d9c1fe84c\Demo.LearnByDoing.Tests\CodeWars\Kyu7\GreatestCommonDivisorTest.cs,function,GetTestCases,,,,,,Demo.LearnByDoing.Tests.CodeWars.Kyu7,,,,GreatestCommonDivisorTest,public static IEnumerable<object[]> GetTestCases(),public,True,False,IEnumerable<object[]>,['']
1379,HeadTailInitAndLastTest.cs,.\cs_code\Demo.LearnByDoing-5afb7d3fae028348316b4ede0c8d969d9c1fe84c\Demo.LearnByDoing.Tests\CodeWars\Kyu7\HeadTailInitAndLastTest.cs,namespace,Demo.LearnByDoing.Tests.CodeWars.Kyu7,6.0,54.0,48.0,"['public class HeadTailInitAndLastTest : BaseTest', 'public static class ArrayMethods']",2.0,,,,,,,,,,,
1380,HeadTailInitAndLastTest.cs,.\cs_code\Demo.LearnByDoing-5afb7d3fae028348316b4ede0c8d969d9c1fe84c\Demo.LearnByDoing.Tests\CodeWars\Kyu7\HeadTailInitAndLastTest.cs,class,BaseTest,11.0,26.0,15.0,,,Demo.LearnByDoing.Tests.CodeWars.Kyu7,"['public', 'class', 'HeadTailInitAndLastTest', ':', 'BaseTest']","['public HeadTailInitAndLastTest(ITestOutputHelper output) : base(output)', 'public void SampleTest()']",2.0,,,,,,,
1381,HeadTailInitAndLastTest.cs,.\cs_code\Demo.LearnByDoing-5afb7d3fae028348316b4ede0c8d969d9c1fe84c\Demo.LearnByDoing.Tests\CodeWars\Kyu7\HeadTailInitAndLastTest.cs,function,base,,,,,,Demo.LearnByDoing.Tests.CodeWars.Kyu7,,,,BaseTest,public HeadTailInitAndLastTest(ITestOutputHelper output) : base(output),public,False,False,void,['ITestOutputHelper output) : base(output']
1382,HeadTailInitAndLastTest.cs,.\cs_code\Demo.LearnByDoing-5afb7d3fae028348316b4ede0c8d969d9c1fe84c\Demo.LearnByDoing.Tests\CodeWars\Kyu7\HeadTailInitAndLastTest.cs,function,SampleTest,,,,,,Demo.LearnByDoing.Tests.CodeWars.Kyu7,,,,BaseTest,public void SampleTest(),public,False,False,void,['']
1383,IndexedCapitalizationTest.cs,.\cs_code\Demo.LearnByDoing-5afb7d3fae028348316b4ede0c8d969d9c1fe84c\Demo.LearnByDoing.Tests\CodeWars\Kyu7\IndexedCapitalizationTest.cs,namespace,Demo.LearnByDoing.Tests.CodeWars.Kyu7,4.0,40.0,36.0,"['public class IndexedCapitalizationTest', 'public partial class Kata']",2.0,,,,,,,,,,,
1384,IndexedCapitalizationTest.cs,.\cs_code\Demo.LearnByDoing-5afb7d3fae028348316b4ede0c8d969d9c1fe84c\Demo.LearnByDoing.Tests\CodeWars\Kyu7\IndexedCapitalizationTest.cs,class,IndexedCapitalizationTest,9.0,29.0,20.0,,,Demo.LearnByDoing.Tests.CodeWars.Kyu7,"['public', 'class', 'IndexedCapitalizationTest']","['public static IEnumerable<object[]> GetTestCases()', 'public void Test(string input, List<int> indexes, string expected)']",2.0,,,,,,,
1385,IndexedCapitalizationTest.cs,.\cs_code\Demo.LearnByDoing-5afb7d3fae028348316b4ede0c8d969d9c1fe84c\Demo.LearnByDoing.Tests\CodeWars\Kyu7\IndexedCapitalizationTest.cs,function,GetTestCases,,,,,,Demo.LearnByDoing.Tests.CodeWars.Kyu7,,,,IndexedCapitalizationTest,public static IEnumerable<object[]> GetTestCases(),public,True,False,IEnumerable<object[]>,['']
1386,IndexedCapitalizationTest.cs,.\cs_code\Demo.LearnByDoing-5afb7d3fae028348316b4ede0c8d969d9c1fe84c\Demo.LearnByDoing.Tests\CodeWars\Kyu7\IndexedCapitalizationTest.cs,function,Test,,,,,,Demo.LearnByDoing.Tests.CodeWars.Kyu7,,,,IndexedCapitalizationTest,"public void Test(string input, List<int> indexes, string expected)",public,False,False,void,"['string input', 'List<int> indexes', 'string expected']"
1387,IsogramsTest.cs,.\cs_code\Demo.LearnByDoing-5afb7d3fae028348316b4ede0c8d969d9c1fe84c\Demo.LearnByDoing.Tests\CodeWars\Kyu7\IsogramsTest.cs,namespace,Demo.LearnByDoing.Tests.CodeWars.Kyu7,4.0,40.0,36.0,"['public class IsogramsTest', 'public partial class Kata']",2.0,,,,,,,,,,,
1388,IsogramsTest.cs,.\cs_code\Demo.LearnByDoing-5afb7d3fae028348316b4ede0c8d969d9c1fe84c\Demo.LearnByDoing.Tests\CodeWars\Kyu7\IsogramsTest.cs,class,IsogramsTest,10.0,30.0,20.0,,,Demo.LearnByDoing.Tests.CodeWars.Kyu7,"['public', 'class', 'IsogramsTest']",[],0.0,,,,,,,
1389,IsThisATriangleTest.cs,.\cs_code\Demo.LearnByDoing-5afb7d3fae028348316b4ede0c8d969d9c1fe84c\Demo.LearnByDoing.Tests\CodeWars\Kyu7\IsThisATriangleTest.cs,namespace,Demo.LearnByDoing.Tests.CodeWars.Kyu7,4.0,40.0,36.0,"['public class IsThisATriangleTest : BaseTest', 'public class Triangle']",2.0,,,,,,,,,,,
1390,IsThisATriangleTest.cs,.\cs_code\Demo.LearnByDoing-5afb7d3fae028348316b4ede0c8d969d9c1fe84c\Demo.LearnByDoing.Tests\CodeWars\Kyu7\IsThisATriangleTest.cs,class,BaseTest,9.0,24.0,15.0,,,Demo.LearnByDoing.Tests.CodeWars.Kyu7,"['public', 'class', 'IsThisATriangleTest', ':', 'BaseTest']","['public IsThisATriangleTest(ITestOutputHelper output) : base(output)', 'public void IsTriangle_ValidPostiveNumbers_ReturnsTrue(int a, int b, int c, bool expected)']",2.0,,,,,,,
1391,IsThisATriangleTest.cs,.\cs_code\Demo.LearnByDoing-5afb7d3fae028348316b4ede0c8d969d9c1fe84c\Demo.LearnByDoing.Tests\CodeWars\Kyu7\IsThisATriangleTest.cs,function,base,,,,,,Demo.LearnByDoing.Tests.CodeWars.Kyu7,,,,BaseTest,public IsThisATriangleTest(ITestOutputHelper output) : base(output),public,False,False,void,['ITestOutputHelper output) : base(output']
1392,IsThisATriangleTest.cs,.\cs_code\Demo.LearnByDoing-5afb7d3fae028348316b4ede0c8d969d9c1fe84c\Demo.LearnByDoing.Tests\CodeWars\Kyu7\IsThisATriangleTest.cs,function,IsTriangle_ValidPostiveNumbers_ReturnsTrue,,,,,,Demo.LearnByDoing.Tests.CodeWars.Kyu7,,,,BaseTest,"public void IsTriangle_ValidPostiveNumbers_ReturnsTrue(int a, int b, int c, bool expected)",public,False,False,void,"['int a', 'int b', 'int c', 'bool expected']"
1393,IsThisATriangleTest.cs,.\cs_code\Demo.LearnByDoing-5afb7d3fae028348316b4ede0c8d969d9c1fe84c\Demo.LearnByDoing.Tests\CodeWars\Kyu7\IsThisATriangleTest.cs,class,Triangle,25.0,39.0,14.0,,,Demo.LearnByDoing.Tests.CodeWars.Kyu7,"['public', 'class', 'Triangle']","['public static bool IsTriangle(int a, int b, int c)']",1.0,,,,,,,
1394,IsThisATriangleTest.cs,.\cs_code\Demo.LearnByDoing-5afb7d3fae028348316b4ede0c8d969d9c1fe84c\Demo.LearnByDoing.Tests\CodeWars\Kyu7\IsThisATriangleTest.cs,function,IsTriangle,,,,,,Demo.LearnByDoing.Tests.CodeWars.Kyu7,,,,Triangle,"public static bool IsTriangle(int a, int b, int c)",public,True,False,bool,"['int a', 'int b', 'int c']"
1395,JadenCasingStringsTest.cs,.\cs_code\Demo.LearnByDoing-5afb7d3fae028348316b4ede0c8d969d9c1fe84c\Demo.LearnByDoing.Tests\CodeWars\Kyu7\JadenCasingStringsTest.cs,namespace,Demo.LearnByDoing.Tests.CodeWars.Kyu7,3.0,29.0,26.0,"['public class JadenCasingStringsTest', 'public static class JadenCase']",2.0,,,,,,,,,,,
1396,JadenCasingStringsTest.cs,.\cs_code\Demo.LearnByDoing-5afb7d3fae028348316b4ede0c8d969d9c1fe84c\Demo.LearnByDoing.Tests\CodeWars\Kyu7\JadenCasingStringsTest.cs,class,JadenCasingStringsTest,8.0,18.0,10.0,,,Demo.LearnByDoing.Tests.CodeWars.Kyu7,"['public', 'class', 'JadenCasingStringsTest']",['public void FixedTest()'],1.0,,,,,,,
1397,JadenCasingStringsTest.cs,.\cs_code\Demo.LearnByDoing-5afb7d3fae028348316b4ede0c8d969d9c1fe84c\Demo.LearnByDoing.Tests\CodeWars\Kyu7\JadenCasingStringsTest.cs,function,FixedTest,,,,,,Demo.LearnByDoing.Tests.CodeWars.Kyu7,,,,JadenCasingStringsTest,public void FixedTest(),public,False,False,void,['']
1398,MostDigitsTest.cs,.\cs_code\Demo.LearnByDoing-5afb7d3fae028348316b4ede0c8d969d9c1fe84c\Demo.LearnByDoing.Tests\CodeWars\Kyu7\MostDigitsTest.cs,namespace,Demo.LearnByDoing.Tests.CodeWars.Kyu7,3.0,28.0,25.0,"['public class MostDigitsTest', 'public partial class Kata']",2.0,,,,,,,,,,,
1399,MostDigitsTest.cs,.\cs_code\Demo.LearnByDoing-5afb7d3fae028348316b4ede0c8d969d9c1fe84c\Demo.LearnByDoing.Tests\CodeWars\Kyu7\MostDigitsTest.cs,class,MostDigitsTest,8.0,18.0,10.0,,,Demo.LearnByDoing.Tests.CodeWars.Kyu7,"['public', 'class', 'MostDigitsTest']",['public void SampleTest()'],1.0,,,,,,,
1400,MostDigitsTest.cs,.\cs_code\Demo.LearnByDoing-5afb7d3fae028348316b4ede0c8d969d9c1fe84c\Demo.LearnByDoing.Tests\CodeWars\Kyu7\MostDigitsTest.cs,function,SampleTest,,,,,,Demo.LearnByDoing.Tests.CodeWars.Kyu7,,,,MostDigitsTest,public void SampleTest(),public,False,False,void,['']
1401,MoveAllVowelsTest.cs,.\cs_code\Demo.LearnByDoing-5afb7d3fae028348316b4ede0c8d969d9c1fe84c\Demo.LearnByDoing.Tests\CodeWars\Kyu7\MoveAllVowelsTest.cs,namespace,Demo.LearnByDoing.Tests.CodeWars.Kyu7,5.0,40.0,35.0,"['public class MoveAllVowelsTest', 'public partial class Kata']",2.0,,,,,,,,,,,
1402,MoveAllVowelsTest.cs,.\cs_code\Demo.LearnByDoing-5afb7d3fae028348316b4ede0c8d969d9c1fe84c\Demo.LearnByDoing.Tests\CodeWars\Kyu7\MoveAllVowelsTest.cs,class,MoveAllVowelsTest,10.0,24.0,14.0,,,Demo.LearnByDoing.Tests.CodeWars.Kyu7,"['public', 'class', 'MoveAllVowelsTest']",['public static IEnumerable<object[]> GetTestCases()'],1.0,,,,,,,
1403,MoveAllVowelsTest.cs,.\cs_code\Demo.LearnByDoing-5afb7d3fae028348316b4ede0c8d969d9c1fe84c\Demo.LearnByDoing.Tests\CodeWars\Kyu7\MoveAllVowelsTest.cs,function,GetTestCases,,,,,,Demo.LearnByDoing.Tests.CodeWars.Kyu7,,,,MoveAllVowelsTest,public static IEnumerable<object[]> GetTestCases(),public,True,False,IEnumerable<object[]>,['']
1404,MovesInSquaredStringsTest.cs,.\cs_code\Demo.LearnByDoing-5afb7d3fae028348316b4ede0c8d969d9c1fe84c\Demo.LearnByDoing.Tests\CodeWars\Kyu7\MovesInSquaredStringsTest.cs,namespace,Demo.LearnByDoing.Tests.CodeWars.Kyu7,6.0,61.0,55.0,"['public class MovesInSquaredStringsTest : BaseTest', 'public class Opstrings']",2.0,,,,,,,,,,,
1405,MovesInSquaredStringsTest.cs,.\cs_code\Demo.LearnByDoing-5afb7d3fae028348316b4ede0c8d969d9c1fe84c\Demo.LearnByDoing.Tests\CodeWars\Kyu7\MovesInSquaredStringsTest.cs,class,BaseTest,11.0,42.0,31.0,,,Demo.LearnByDoing.Tests.CodeWars.Kyu7,"['public', 'class', 'MovesInSquaredStringsTest', ':', 'BaseTest']","['public MovesInSquaredStringsTest(ITestOutputHelper output) : base(output)', 'private static void testing(string actual, string expected)', 'public void TestVerticalMirror()', 'public void TestHorizontalMirror()']",4.0,,,,,,,
1406,MovesInSquaredStringsTest.cs,.\cs_code\Demo.LearnByDoing-5afb7d3fae028348316b4ede0c8d969d9c1fe84c\Demo.LearnByDoing.Tests\CodeWars\Kyu7\MovesInSquaredStringsTest.cs,function,base,,,,,,Demo.LearnByDoing.Tests.CodeWars.Kyu7,,,,BaseTest,public MovesInSquaredStringsTest(ITestOutputHelper output) : base(output),public,False,False,void,['ITestOutputHelper output) : base(output']
1407,MovesInSquaredStringsTest.cs,.\cs_code\Demo.LearnByDoing-5afb7d3fae028348316b4ede0c8d969d9c1fe84c\Demo.LearnByDoing.Tests\CodeWars\Kyu7\MovesInSquaredStringsTest.cs,function,testing,,,,,,Demo.LearnByDoing.Tests.CodeWars.Kyu7,,,,BaseTest,"private static void testing(string actual, string expected)",private,True,False,void,"['string actual', 'string expected']"
1408,MovesInSquaredStringsTest.cs,.\cs_code\Demo.LearnByDoing-5afb7d3fae028348316b4ede0c8d969d9c1fe84c\Demo.LearnByDoing.Tests\CodeWars\Kyu7\MovesInSquaredStringsTest.cs,function,TestVerticalMirror,,,,,,Demo.LearnByDoing.Tests.CodeWars.Kyu7,,,,BaseTest,public void TestVerticalMirror(),public,False,False,void,['']
